date,temp_max,humidity,rainfall
2019-11-11,29.4,73.0,0.0
2019-11-12,29.0,67.0,0.0
2019-11-13,28.6,66.0,0.0
2019-11-14,28.6,69.0,0.0
2019-11-15,28.7,69.0,0.0
2019-11-16,28.8,61.0,0.0
2019-11-17,29.4,67.0,0.0
2019-11-18,30.0,63.0,0.0
2019-11-19,29.0,59.0,0.0
2019-11-20,28.3,60.0,0.0
2019-11-21,28.4,62.0,0.0
2019-11-22,28.9,64.0,0.0
2019-11-23,28.8,66.0,0.0
2019-11-24,29.2,65.0,0.0
2019-11-25,30.0,62.0,0.0
2019-11-26,29.7,67.0,0.0
2019-11-27,29.9,69.0,0.0
2019-11-28,29.8,69.0,0.0
2019-11-29,29.5,67.0,0.0
2019-11-30,29.2,66.0,0.0
2019-12-01,28.8,66.0,0.0
2019-12-02,27.8,64.0,0.0
2019-12-03,27.8,63.0,0.0
2019-12-04,27.1,54.0,0.0
2019-12-05,26.3,57.0,0.0
2019-12-06,26.6,60.0,0.0
2019-12-07,26.8,63.0,0.0
2019-12-08,27.0,65.0,0.0
2019-12-09,27.4,66.0,0.0
2019-12-10,26.9,65.0,0.0
2019-12-11,26.9,63.0,0.0
2019-12-12,27.5,64.0,0.0
2019-12-13,26.1,67.0,0.2
2019-12-14,25.6,75.0,0.8
2019-12-15,25.4,81.0,1.5
2019-12-16,24.3,79.0,0.6
2019-12-17,24.9,74.0,0.0
2019-12-18,23.5,71.0,0.0
2019-12-19,23.5,66.0,0.0
2019-12-20,24.5,64.0,0.0
2019-12-21,26.5,61.0,0.0
2019-12-22,26.8,58.0,0.0
2019-12-23,26.6,61.0,0.0
2019-12-24,27.4,66.0,0.0
2019-12-25,28.0,65.0,0.0
2019-12-26,21.8,81.0,9.0
2019-12-27,21.2,56.0,0.0
2019-12-28,21.5,57.0,0.0
2019-12-29,22.3,61.0,0.0
2019-12-30,23.9,55.0,0.0
2019-12-31,23.2,55.0,0.0
2020-01-01,20.1,67.0,7.3
2020-01-02,22.1,72.0,8.4
2020-01-03,22.5,83.0,7.5
2020-01-04,20.2,85.0,1.0
2020-01-05,21.5,75.0,0.0
2020-01-06,23.0,69.0,0.0
2020-01-07,24.1,64.0,0.0
2020-01-08,25.1,70.0,23.5
2020-01-09,22.5,78.0,13.3
2020-01-10,19.1,70.0,0.0
2020-01-11,20.0,74.0,0.0
2020-01-12,21.6,75.0,0.0
2020-01-13,23.7,65.0,0.0
2020-01-14,25.4,67.0,0.0
2020-01-15,26.5,70.0,0.0
2020-01-16,27.6,70.0,0.0
2020-01-17,25.6,68.0,0.0
2020-01-18,24.5,78.0,0.3
2020-01-19,23.9,78.0,0.1
2020-01-20,22.0,73.0,0.0
2020-01-21,24.5,75.0,0.0
2020-01-22,27.0,71.0,0.0
2020-01-23,25.1,71.0,1.1
2020-01-24,23.0,56.0,0.0
2020-01-25,23.6,61.0,0.0
2020-01-26,24.4,59.0,0.0
2020-01-27,25.8,56.0,0.0
2020-01-28,26.7,58.0,0.2
2020-01-29,27.1,73.0,3.6
2020-01-30,24.9,56.0,0.0
2020-01-31,22.8,52.0,0.0
2020-02-01,24.8,56.0,0.1
2020-02-02,24.3,52.0,0.0
2020-02-03,25.8,56.0,0.0
2020-02-04,22.2,78.0,6.0
2020-02-05,25.1,77.0,0.3
2020-02-06,23.8,76.0,0.0
2020-02-07,18.9,88.0,7.0
2020-02-08,21.9,83.0,0.3
2020-02-09,23.5,69.0,0.0
2020-02-10,23.5,60.0,0.0
2020-02-11,24.8,59.0,0.0
2020-02-12,25.0,59.0,0.0
2020-02-13,28.3,60.0,0.0
2020-02-14,30.2,55.0,0.0
2020-02-15,28.1,50.0,0.0
2020-02-16,28.4,51.0,0.0
2020-02-17,28.5,49.0,0.0
2020-02-18,29.4,41.0,0.0
2020-02-19,29.5,42.0,0.0
2020-02-20,30.0,49.0,0.0
2020-02-21,30.9,53.0,0.0
2020-02-22,30.5,54.0,0.0
2020-02-23,30.4,60.0,0.0
2020-02-24,25.7,82.0,27.8
2020-02-25,24.1,84.0,9.9
2020-02-26,25.7,67.0,0.0
2020-02-27,26.3,59.0,0.0
2020-02-28,26.6,63.0,0.0
2020-02-29,28.4,62.0,0.0
2020-03-01,29.6,59.0,0.0
2020-03-02,28.6,65.0,0.4
2020-03-03,29.2,70.0,0.2
2020-03-04,29.8,70.0,1.0
2020-03-05,29.2,68.0,4.0
2020-03-06,27.9,77.0,5.4
2020-03-07,27.1,83.0,3.6
2020-03-08,27.9,72.0,0.0
2020-03-09,27.6,60.0,0.0
2020-03-10,26.0,69.0,0.2
2020-03-11,28.0,73.0,1.5
2020-03-12,28.5,77.0,1.7
2020-03-13,29.2,77.0,1.2
2020-03-14,25.0,83.0,19.1
2020-03-15,27.9,78.0,16.4
2020-03-16,29.4,76.0,0.0
2020-03-17,29.8,67.0,0.0
2020-03-18,30.2,67.0,0.0
2020-03-19,28.8,83.0,23.7
2020-03-20,29.3,76.0,0.0
2020-03-21,27.6,68.0,0.3
2020-03-22,30.2,69.0,0.0
2020-03-23,30.4,66.0,0.0
2020-03-24,31.2,66.0,0.1
2020-03-25,33.8,58.0,0.0
2020-03-26,33.6,54.0,0.0
2020-03-27,34.8,55.0,0.0
2020-03-28,32.8,63.0,0.0
2020-03-29,33.2,57.0,0.0
2020-03-30,33.7,51.0,0.0
2020-03-31,35.3,55.0,0.0
2020-04-01,36.4,48.0,0.0
2020-04-02,36.1,43.0,0.0
